userWallet,total_txn,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,total_amount,avg_amount,std_amount,cluster,credit_score
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,6,2,2,1,0,0,2415601263.0,402600210.5,491501413.0708605,0,200
0x0284481639f1c8e0cf1e071d644181d7ad876293,2,1,1,0,0,0,2.72e+16,1.36e+16,1.2162236636408618e+16,0,200
0x028560d6943435b7e129c1872b67f36d65ce3b41,7,4,1,1,0,0,2.0090843878810287e+21,2.8701205541157552e+20,1.727673099464342e+20,0,200
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,2,1,1,0,0,0,5.02e+16,2.51e+16,2.8425692603699212e+16,0,200
0x028641d71b87eb53da604565ed4fca4f7585f663,6,1,1,3,0,0,7.350000014408796e+17,1.2250000024014661e+17,1.897827703702233e+17,0,200
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,18,3,4,4,0,0,4.0265798570217953e+21,2.236988809456553e+20,2.6781384812281364e+20,0,200
0x028a9d6c53b9388260474435e6781c8237adf1fe,4,2,2,0,0,0,9.529498989078964e+17,2.382374747269741e+17,4.417692928993675e+17,0,200
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,1,1,0,0,0,0,1153131.0,1153131.0,0.0,0,200
0x028b71522a2f1e60270bc545827045a6d88bb2a5,1,1,0,0,0,0,1.096e+17,1.096e+17,0.0,0,200
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,1,0,0,0,0,0,17060000.0,17060000.0,0.0,0,200
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,35,10,7,6,0,0,3.986942562572987e+21,1.1391264464494248e+20,2.0212970796510347e+20,0,200
0x028bb67ffc951c70e17826a916a9364f54e11e0d,1,1,0,0,0,0,6332699088901104.0,6332699088901104.0,0.0,0,200
0x028c0a2384ee76c564023f477b5d318a89161c16,21,13,0,0,0,0,4.441028835065368e+20,2.114775635745413e+19,4.270844509970973e+19,0,200
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,40,29,10,0,0,0,1.0308556776852899e+22,2.5771391942132246e+20,4.5901714522444366e+20,0,200
0x028c6ca71aee61d84266c8ebd639e2db5800018c,1,1,0,0,0,0,1108324.0,1108324.0,0.0,0,200
0x028d10812993bf789c9c8789316f03e1985f07f2,13,4,1,1,0,0,2.000000000014085e+22,1.538461538472373e+21,5.547001962249036e+21,0,200
0x028d51a69dd481428f5f1f3b222fd7328f155403,1,1,0,0,0,0,1.0024916665355288e+18,1.0024916665355288e+18,0.0,0,200
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,2,2,0,0,0,0,1197703.0,598851.5,707545.8944976644,0,200
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,24,13,8,3,0,0,4.442393692388142e+23,1.8509973718283923e+22,2.2781647596999494e+22,0,200
0x028e086f46912e677b909e30500c535aa10766b9,17,5,3,3,0,0,3.320139379613473e+18,1.9530231644785133e+17,3.4327547374750566e+17,0,200
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,3,2,1,0,0,0,3.000000000005057e+16,1.0000000000016856e+16,1.7320508075674176e+16,0,200
0x028edad1e233e1d094925ee54d71368bce668f36,65,22,25,12,0,0,5.73180737869208e+21,8.818165197987815e+19,2.469583304614729e+20,1,400
0x028f328c1e4ca62717b830db377ee1582bc1ece2,30,13,3,1,0,0,1.4896119154202043e+22,4.965373051400681e+20,1.0338999571242176e+21,0,200
0x028ff776949531aada1fe98372b0f596cf170563,17,5,3,3,0,0,10798347975.0,635196939.7058823,222577015.99596623,0,200
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,2,2,0,0,0,0,1.2637726451014824e+16,6318863225507412.0,12809782305066.547,0,200
0x029083b69bbba772dafec650c4e23f6490d93125,8,1,1,1,0,0,1.74e+22,2.175e+21,2.3279359343172898e+21,0,200
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,2,1,0,0,0,0,204550916.0,102275458.0,118293.30763825991,0,200
0x0291f3886409579b55806283a1e3865b82d2ff74,16,13,0,0,0,0,5.026602643085234e+21,3.141626651928271e+20,5.068104388702481e+20,0,200
0x02924ba1974a33fe4563a1f2b762847a2233d496,14,5,1,2,0,0,1.6488763041613548e+22,1.177768788686682e+21,2.9929888816448033e+21,0,200
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,5,0,1,2,0,0,8.130773839330433e+20,1.6261547678660867e+20,1.4804367877480337e+20,0,200
0x0293fafe77e87627af48a55ec2129f769a9cb270,55,18,5,3,0,0,3.660293717212693e+21,6.65507948584126e+19,2.013223634824272e+20,0,200
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,1,0,0,0,0,0,1.088475035708963e+19,1.088475035708963e+19,0.0,0,200
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,13,5,4,2,0,0,1.1628560720107514e+19,8.94504670777501e+17,1.975116856475959e+18,0,200
0x02948cbed87c7ac0beb2488396a3886b9f656634,3,1,2,0,0,0,5.5e+16,1.8333333333333332e+16,1.892969448600091e+16,0,200
0x029540b12432897be480e69f38001b8e29ebd295,1,1,0,0,0,0,7986972984319666.0,7986972984319666.0,0.0,0,200
0x029571abceddd08d74c97010eba66f0a7d13c087,2,1,1,0,0,0,3.82e+16,1.91e+16,1.994041122946064e+16,0,200
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,27,12,3,4,0,0,1.040683581094145e+22,3.8543836336820185e+20,1.3235019441809114e+21,0,200
0x02961914072c1aaa8e0a3c8477874b311079b800,16,8,4,1,0,0,1.0835875079672563e+17,6772421924795352.0,2.0677013392277804e+16,0,200
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,1,1,0,0,0,0,1108442.0,1108442.0,0.0,0,200
0x0298b2ecdef68bc139b098461217a5b3161b69c8,1227,0,0,0,0,0,1.61767289323827e+21,1.31839681600511e+18,7.370569199985748e+17,0,200
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,56,29,12,5,0,0,1.5569035367354964e+21,2.7801848870276723e+19,9.076044978510918e+19,1,400
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,8,2,3,2,0,0,6.347421981652723e+19,7.934277477065904e+18,1.0530411877510818e+19,0,200
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,1,1,0,0,0,0,4070270990188512.0,4070270990188512.0,0.0,0,200
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,2,2,0,0,0,0,6.022211561298547e+18,3.0111057806492733e+18,1.6805831756350044e+18,0,200
0x029b56845268708b6b05a90f761ebfe15151c738,42,18,9,8,0,0,7.582427857568958e+20,1.8053399660878471e+19,4.269340302649143e+19,0,200
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,1,1,0,0,0,0,98176261821569.0,98176261821569.0,0.0,0,200
0x029bc12540dc84ed8282d36ebc268b5762a64346,1,1,0,0,0,0,264910181.0,264910181.0,0.0,0,200
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,16,8,3,3,0,0,6.747174522528919e+18,4.216984076580574e+17,9.227149123461619e+17,0,200
0x029c7afb648193e67014467bf18beb4cf395c879,1,1,0,0,0,0,8e+19,8e+19,0.0,0,200
0x029ce20ee686f00a1200b116086f90a682e30092,17,4,3,3,0,0,1.00000939593285e+20,5.882408211369705e+18,1.6605435125047521e+19,0,200
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,2,1,1,0,0,0,1.2009361775579466e+18,6.004680887789733e+17,5.650234474496193e+17,0,200
0x029d81af39e6969033906aa51ba0a2e5f055fd43,27,9,7,5,0,0,7.73566849289112e+20,2.865062404774489e+19,1.004310645521735e+20,0,200
0x029de7a8c9511978c4795beccf60553d36318cfd,20,7,4,4,0,0,1.462824052021749e+21,7.314120260108745e+19,2.28540164829615e+20,0,200
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,160,61,38,22,0,0,6.623361726966641e+20,4.139601079354151e+18,9.959514383470682e+18,1,400
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,1,1,0,0,0,0,1108759.0,1108759.0,0.0,0,200
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,1,1,0,0,0,0,1108192.0,1108192.0,0.0,0,200
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,115,22,20,59,0,0,8.488614720667489e+21,7.381404104928251e+19,2.7848978193541913e+20,1,400
0x02a15e66e82fbf790b363a7c2786dc3b8d053425,1,1,0,0,0,0,1684926351168397.0,1684926351168397.0,0.0,0,200
0x02a16e93539e8043766befc1d941835ef18a77d9,16,5,4,3,0,0,2.094657073208577e+21,1.3091606707553606e+20,3.58451316554523e+20,0,200
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,366,111,117,78,0,0,3.7029863663311247e+21,1.0117449088336407e+19,2.9200153295096214e+19,4,1000
0x02a1da62dca18761b1e0f8a7bb5d0a596f58a815,2,2,0,0,0,0,3.776035613494835e+20,1.8880178067474176e+20,2.4918191143576935e+20,0,200
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,18,9,3,2,0,0,5.88352429541861e+21,3.268624608565895e+20,3.667736377820676e+20,0,200
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,70,70,0,0,0,0,260000000000440.0,3714285714292.0,4866754586682.173,1,400
0x02a4b730674d63f39160a55a73f2d3557a230c1f,5,2,0,0,0,0,1.3100000000171483e+20,2.6200000000342966e+19,4.299069666773889e+19,0,200
0x02a5948adf2f74c62c6feb8282786e4303e5275d,1,1,0,0,0,0,1.5e+18,1.5e+18,0.0,0,200
0x02a5c129419ffe445e6c07357715994a513741f6,79,39,24,11,0,0,4.0272945102051224e+21,5.0978411521583825e+19,2.147660543407365e+20,1,400
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,9,3,2,2,0,0,3.995388142550366e+19,4.439320158389295e+18,9.83784216091928e+18,0,200
0x02a73cd5c9135b68798838407a136b41ddea3c5e,87,44,23,16,0,0,1.3551298139499895e+22,1.5576204758045855e+20,2.24353130913307e+20,1,400
0x02a73d22bd486381e61eca664377a06c446d5316,2,2,0,0,0,0,2048916.0,1024458.0,62.22539674441618,0,200
0x02a7c650e9a1a2d66deab637c07e1d627587c083,89,75,10,0,0,0,2.9947792463262243e+23,3.36492050149014e+21,1.191108995338126e+22,1,400
0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,1,1,0,0,0,0,1003248.0,1003248.0,0.0,0,200
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,6,5,1,0,0,0,1.3925365826316812e+21,2.320894304386135e+20,4.943805523005314e+20,0,200
0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,1,1,0,0,0,0,4091265917969648.0,4091265917969648.0,0.0,0,200
0x02a83b64466333f227303407d37c7e8e8fefd5b6,53,36,0,0,0,0,4.833925019205222e+23,9.120613243783437e+21,2.0791230774875936e+22,0,200
0x02a84f912d51ca31f8505789c648b842c576cf45,2,2,0,0,0,0,1.2636658428730376e+16,6318329214365188.0,12951218507091.34,0,200
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,52,34,8,5,0,0,2.9625890362524887e+20,5.697286608177863e+18,1.5223096606371967e+19,0,200
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,22,11,3,3,0,0,1.8154691577566547e+20,8.252132535257521e+18,9.978129666493577e+18,0,200
0x02a9cc149af402d3be54456c16da64f5004d467d,2,2,0,0,0,0,3e+18,1.5e+18,1.414213562373095e+17,0,200
0x02aa6d3779d28383d69cd4221cd7dc2685011337,28,6,10,5,0,0,2.005771812212953e+21,7.1634707579034034e+19,1.6092322093787143e+20,0,200
0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d,2,0,0,0,0,0,1201231287.0,600615643.5,874070.9556806587,0,200
0x02ab74c629a0cb6e86e3cddaabfe05ca79a73bb1,2,2,0,0,0,0,2234817.0,1117408.5,2379.414318692732,0,200
0x02abe3cc8093daacee107e802ee44cb5f1379e1a,3,0,0,0,0,0,6.532137081077399e+19,2.1773790270257996e+19,3.6474929013885874e+19,0,200
0x02ac4c9dca975e634793849092d2d5eac8d088c2,7,5,1,0,0,0,2.285986581830609e+20,3.26569511690087e+19,3.750653429023122e+19,0,200
0x02ac7fe137f02f295382a5b9d298ceac978c96ad,2,2,0,0,0,0,4210867399325418.0,2105433699662709.0,2963345587711749.5,0,200
0x02acfb247839cf5215aec318227dda400011e2ef,1,1,0,0,0,0,1020796.0,1020796.0,0.0,0,200
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,95,38,18,15,0,0,7.907672001597583e+22,8.323865264839561e+20,2.830232704729957e+21,1,400
0x02ada5d70b06b6db17011ed129b9b1738de45538,2,0,0,0,0,0,7.000109013132882e+21,3.500054506566441e+21,4.949824552221432e+21,0,200
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,116,73,10,15,0,0,2.124776323740635e+23,1.8317037273626163e+21,4.576940240471597e+21,1,400
0x02aef62867532fbddf4521b3889a5af09b5333d8,14,3,2,4,0,0,1.0233971525618818e+22,7.309979661156298e+20,7.903761548892756e+20,0,200
0x02af03e62f2b267f460455f60f87842fe2807b7b,1,1,0,0,0,0,9.17368111770929e+16,9.17368111770929e+16,0.0,0,200
0x02af6f4620c185ba1aab781282a67f21106a2d61,2,1,1,0,0,0,1025000000000000.0,512500000000000.0,689429111656883.9,0,200
0x02af867ab593ffb436e9102eec9b1ca5a693620a,2,1,1,0,0,0,1.0000000000000672e+16,5000000000000336.0,7071067811865001.0,0,200
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,141,77,24,5,0,0,5.528368659584152e+21,3.920828836584505e+19,8.524020903168859e+19,1,400
0x02b04b832848dc70f98cc792cb005819df0959eb,4,4,0,0,0,0,6431892494793705.0,1607973123698426.2,2068077597207715.0,0,200
0x02b04fd27fb898e6face6df1888f72906b5ba11c,2,2,0,0,0,0,1.5e+18,7.5e+17,3.535533905932738e+17,0,200
0x02b05a37642df584a9586ffd1008b1898f470835,35,17,10,3,0,0,5.028950117540437e+21,1.4368428907258392e+20,2.9091031465644035e+20,0,200
0x02b0f2fdd791d194a5d941579a696894d67c38b2,21,15,1,1,0,0,5.075773599156392e+20,2.4170350472173294e+19,7.178137754782774e+19,0,200
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,18,6,2,2,0,0,8947475517713.0,497081973206.2778,134339011672.60457,0,200
0x02b202a0389ac791190121c2508e3532ad2cd297,1,1,0,0,0,0,1.037e+17,1.037e+17,0.0,0,200
0x02b21ae22bda250e3cbeb563aa9b4192ac41faa9,1,1,0,0,0,0,1094712.0,1094712.0,0.0,0,200
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,5,1,2,1,0,0,1.7563377544060709e+19,3.5126755088121416e+18,6.830382260703717e+18,0,200
0x02b2922c1163d06facf7c62d98a35e687e2741dd,1,1,0,0,0,0,9.803626510145734e+16,9.803626510145734e+16,0.0,0,200
0x02b2b3835e863da7c7aec928586cee0b04a261da,4,1,1,1,0,0,1.18000000000014e+22,2.95000000000035e+21,3.406366588218388e+21,0,200
0x02b32bf15b786bced6a40e1834b91986cc30531d,1,1,0,0,0,0,1.071e+17,1.071e+17,0.0,0,200
0x02b3f9bfdf978bbe7434467761a706d44311a065,8,5,1,0,0,0,1.540075823726397e+20,1.9250947796579963e+19,2.88810930186871e+19,0,200
0x02b40f2f6b29db95866775e732352f6686885fa3,49,37,5,5,0,0,2.5500199161832047e+20,5.204122277924907e+18,1.3450427642293471e+19,0,200
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,54,25,4,5,0,0,1.8411408004403343e+22,3.4095200008154336e+20,7.22529894535913e+20,0,200
0x02b4d35435f702921a56b5c993c999b6b8eab1df,9,2,2,2,0,0,5.9814361876071224e+16,6646040208452358.0,1.6396072010165114e+16,0,200
0x02b537c80038f273820b51deda8d904b8f2748ef,8,2,1,2,0,0,5.002119661472442e+17,6.252649576840553e+16,1.1577597994109363e+17,0,200
0x02b56b480fd9350fc83dbe2918a76c60232b4001,38,12,11,7,0,0,3.030314940425937e+18,7.974513001120886e+16,3.762284848373951e+16,0,200
0x02b6073eec33b4c9fa95ec2d59bf433d389cb55d,10,6,0,0,0,0,1.8136878581830354e+21,1.8136878581830353e+20,3.8104454685986777e+20,0,200
0x02b654a6fa9f1b4ce089af16a04401faf035a2c6,1,1,0,0,0,0,1.5347e+18,1.5347e+18,0.0,0,200
0x02b664da23a3b5480f710785fd5926ee1d055788,22,8,4,4,0,0,1.371209817828274e+18,6.232771899219427e+16,5.484578187830766e+16,0,200
0x02b6e3488b382c93f3f80abb237eb9fef16283be,3,0,0,0,0,0,2.0000000000044197e+21,6.666666666681399e+20,1.1547005383779756e+21,0,200
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,95,22,38,22,0,0,3.0999487933314536e+22,3.263103992980478e+20,7.295584656107217e+20,1,400
0x02b87eca370a3af303d5dd2d4c1b76c517930cf3,1,1,0,0,0,0,1412545.0,1412545.0,0.0,0,200
0x02b8db8f6d8fdfc914096ec6b20c9e6712781982,1,1,0,0,0,0,3.9935533177913496e+16,3.9935533177913496e+16,0.0,0,200
0x02b933d8e2a4dd4a4abf60908e81c7b6a7e39273,4,3,0,0,0,0,1.830000020108e+18,4.57500005027e+17,6.276078875649403e+17,0,200
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,148,22,37,75,0,0,7.84954419097843e+23,5.303746074985426e+21,1.520092677424811e+22,4,1000
0x02b9dee806bc6e1093e348336d35b0866908712b,17,7,5,3,0,0,1.0519177574393075e+23,6.187751514348867e+21,1.1450411097992456e+22,0,200
0x02babb5826d85c6a6354b923e94e7e9bb2643507,1,1,0,0,0,0,1095460.0,1095460.0,0.0,0,200
0x02baeeb92d7dac6dafe75d5f46fd045517c8f2e4,2,1,0,0,0,0,2080001213.0,1040000606.5,17.67766952966369,0,200
0x02bc46b19b1ea69c3e70918c899526e5adad7435,1,1,0,0,0,0,10000.0,10000.0,0.0,0,200
0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574,14,6,4,0,0,0,1.5322972949122867e+17,1.0944980677944906e+16,2.1174120620976904e+16,0,200
0x02bd126623a52f35c2df74208e73c5c7ded740d3,16,3,1,2,0,0,8.091515726824465e+20,5.0571973292652904e+19,2.0228789316497562e+20,0,200
0x02bd653274feaa6e43618310400c5d1337758d1d,6,4,1,1,0,0,1.3115394186403987e+20,2.1858990310673314e+19,2.832608555544616e+19,0,200
0x02be55b9045cfa9195e851c35896b33da3693764,24,7,7,9,0,0,2.2546434799966788e+20,9.394347833319496e+18,2.80352742613234e+19,0,200
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,71,42,5,12,0,0,3.7576800480753856e+21,5.292507109965332e+19,1.9244788983397374e+20,1,400
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,2,1,1,0,0,0,1.01e+18,5.05e+17,7.00035713374682e+17,0,200
0x02bf9d9885ab40a40835e137449db9600f366e6e,13,2,0,0,0,0,5.623863221938592e+22,4.326048632260456e+21,1.0559753859758821e+22,0,200
0x02c140cd842739c324846893adb64de09026b3f2,3,2,1,0,0,0,2.1e+18,7e+17,5.196152422706632e+17,0,200
0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7,4,4,0,0,0,0,4e+18,1e+18,0.0,0,200
0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23,1,1,0,0,0,0,1e+17,1e+17,0.0,0,200
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,8,7,1,0,0,0,1.94746536551515e+21,2.4343317068939375e+20,3.6328097950676694e+20,0,200
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,216,46,58,62,0,0,5.050096545981621e+21,2.3380076601766765e+19,5.937829730283808e+19,4,1000
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,19,7,4,4,0,0,6.498703480510881e+20,3.420370252900464e+19,7.526881397420789e+19,0,200
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,2,1,0,0,0,0,2004441404.0,1002220702.0,11.313708498984761,0,200
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,5,5,0,0,0,0,2.5000000000086065e+19,5.000000000017213e+18,4.999999999978484e+18,0,200
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,4,3,0,0,0,0,1000020009498496.0,250005002374624.0,499996665105808.7,0,200
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,1,1,0,0,0,0,1105858.0,1105858.0,0.0,0,200
0x02c4f4a127e285550a192ac77c715b6f2e641e99,1,1,0,0,0,0,3906862.0,3906862.0,0.0,0,200
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,1,1,0,0,0,0,1e+16,1e+16,0.0,0,200
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,2,1,1,0,0,0,1.0000000000002e+16,5000000000001000.0,7071067811864061.0,0,200
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,1,1,0,0,0,0,2e+18,2e+18,0.0,0,200
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,1,1,0,0,0,0,7580890982228481.0,7580890982228481.0,0.0,0,200
0x02c74609ad8db018a47aca47b3d5f500025955e2,2,2,0,0,0,0,4433333561792873.0,2216666780896436.5,2688553512716228.0,0,200
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,2,2,0,0,0,0,1.0165477364836531e+18,5.0827386824182656e+17,7.188077978659396e+17,0,200
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,2,2,0,0,0,0,2090875.0,1045437.5,8299.312290786509,0,200
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,16,7,3,5,0,0,3.057914996063438e+20,1.911196872539649e+19,3.726426360258016e+19,0,200
0x02ca884e10a36b822c996a3339bdd21417a4d092,27,19,6,0,0,0,6.031467712271279e+18,2.233876930470844e+17,9.642271491947648e+17,0,200
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,1,0,0,0,0,0,1135544.0,1135544.0,0.0,0,200
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,2,1,1,0,0,0,1.0010017237766828e+16,5005008618883414.0,7063984555111793.0,0,200
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,45,17,9,7,0,0,7.149671576262714e+21,1.5888159058361588e+20,1.9634666185857535e+20,0,200
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,1,1,0,0,0,0,9.5e+16,9.5e+16,0.0,0,200
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,8,3,2,0,0,0,1.0614616620541246e+17,1.3268270775676558e+16,2.0921175257457804e+16,0,200
0x02cd2b4bf11e6de846447526202b5f69760e7efb,1,1,0,0,0,0,1.4957083703411825e+18,1.4957083703411825e+18,0.0,0,200
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,1,1,0,0,0,0,1060406.0,1060406.0,0.0,0,200
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,85,25,41,9,0,0,3.1336532078634913e+21,3.686650832780578e+19,1.6993720746384317e+20,1,400
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,8,5,0,0,0,0,4.216367690148919e+16,5270459612686149.0,1.4907105532403872e+16,0,200
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,2,2,0,0,0,0,1.2787124758331324e+16,6393562379165662.0,40143555291262.4,0,200
0x02d1470908285f35efeb65b00162134ec721118d,7,4,3,0,0,0,8.77492512552638e+19,1.2535607322180545e+19,8.741411944115936e+18,0,200
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,150,51,22,59,0,0,1.192909801284988e+21,7.952732008566587e+18,5.002348387804842e+19,1,400
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,1,1,0,0,0,0,1121121.0,1121121.0,0.0,0,200
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,2,2,0,0,0,0,2.386916918115016e+17,1.193458459057508e+17,5.717933285754194e+16,0,200
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,1,1,0,0,0,0,1752330.0,1752330.0,0.0,0,200
0x02d27262a78932e692eb9330646987559670bbda,40,21,4,5,0,0,2.1782307182462378e+21,5.445576795615594e+19,2.0888103376730263e+20,0,200
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,1,1,0,0,0,0,1066781.0,1066781.0,0.0,0,200
0x02d2c85be49875baf06525167bb4797746b77f61,25,18,0,0,0,0,5.358000903602949e+19,2.1432003614411796e+18,9.982433607795204e+18,0,200
0x02d326f3af9a097816a145dbea25100059a5cdc5,1,1,0,0,0,0,1.092e+17,1.092e+17,0.0,0,200
0x02d37ff31824b401ef5c19579032dad4d98a8d67,1,1,0,0,0,0,1048590.0,1048590.0,0.0,0,200
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,5,3,1,0,0,0,1.7515690401669572e+20,3.5031380803339145e+19,7.824486630752058e+19,0,200
0x02d6190c22293e010846b439787d304668783885,6,6,0,0,0,0,8.301308641941553e+18,1.3835514403235922e+18,3.388475846104436e+18,0,200
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,1,1,0,0,0,0,1.6e+16,1.6e+16,0.0,0,200
0x02d77fc7307cd7ec962eda62d25936156a7a6492,78,31,16,13,0,0,3.999700278488325e+21,5.127820869856827e+19,4.890077316877595e+19,1,400
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,11,4,4,1,0,0,2.000029699728267e+19,1.818208817934788e+18,4.0452592268832123e+18,0,200
0x02d82a2663905f3ab3a880e257b9e8239949483a,1,1,0,0,0,0,1.044e+17,1.044e+17,0.0,0,200
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,58,16,9,15,0,0,1.529198083489724e+19,2.636548419809869e+17,1.1298534869935972e+18,1,400
0x02d93e0bdcb28c88add70252d7a70168c269d6cb,1,1,0,0,0,0,13536.0,13536.0,0.0,0,200
0x02d9468f3794ad392949d3ef68750580046d7b79,12,6,2,0,0,0,3.0160001260141145e+21,2.5133334383450954e+20,3.9796946017772e+20,0,200
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,4,2,1,1,0,0,3.4175425736748296e+20,8.543856434187074e+19,1.7037466145427315e+20,0,200
0x02da3599bfcda5a872b1b7158210369579f795ab,1,1,0,0,0,0,1040765.0,1040765.0,0.0,0,200
0x02da983db0d963407f2e95ae60df3bd648c8a92a,2,2,0,0,0,0,2200000.0,1100000.0,0.0,0,200
0x02dabc929961b484b6e41edbe3c25b97f870f507,1,1,0,0,0,0,1.0044488355757916e+18,1.0044488355757916e+18,0.0,0,200
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,1,1,0,0,0,0,1950274.0,1950274.0,0.0,0,200
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,1,1,0,0,0,0,1.0026725137953309e+17,1.0026725137953309e+17,0.0,0,200
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,4,2,0,0,0,0,1.3102721329821083e+20,3.275680332455271e+19,4.48026757645695e+19,0,200
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,2,2,0,0,0,0,2200000.0,1100000.0,0.0,0,200
0x02ddab581f06982cafddb23502714e485aa96df2,3,1,0,0,0,0,362494799.0,120831599.66666667,6252272.423347877,0,200
0x02debfb86afb43492c458869bd7904a897f08237,256,94,70,85,0,0,1.572333865215336e+21,6.141929160997407e+18,4.3268193893457396e+19,4,1000
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,1,1,0,0,0,0,2.4961668076343152e+20,2.4961668076343152e+20,0.0,0,200
0x02e052679578006663d478fae910081209b4026c,2,2,0,0,0,0,2e+16,1e+16,0.0,0,200
